"","x"
"cg13574337",0.0112079941218355
"cg14696348",0.0315565110418262
"cg16790239",0.026349240511441
"cg19297232",0.0498550064968209
"cg20319926",-0.00806653206671017
"cg26435198",-0.13703660322715
"cg27260684",-0.0302271231699205
"cg00548911",0.0150612234107692
"cg00747922",-0.0123384357374485
"cg01409343",0.032079832925814
"cg01750611",0.0899653087311879
"cg02376455",-0.0671510234270492
"cg02483931",0.137760744308629
"cg04449470",-0.0377315944361501
"cg04592811",0.00164617051342561
"cg04911139",-0.0460398349434387
"cg05365385",0.0843233638712186
"cg05600126",-0.145308740236333
"cg06234378",0.191468856428579
"cg06857116",-0.00275717001737315
"cg06967127",0.0108235925366806
"cg07159758",0.0401566084019667
"cg07166159",-0.00142558640568497
"cg07876611",-0.00787100737923966
"cg08343834",0.0742983074883874
"cg08351131",-0.0627327480300474
"cg08354053",0.000629581473186888
"cg08884928",-0.106693930349808
"cg09269848",0.15576457511675
"cg09464990",0.0447923318823133
"cg09746992",-0.0220156296258213
"cg09941770",-0.0377443565267419
"cg11653176",-0.0287405052099613
"cg12610859",0.0348255543570558
"cg13379195",0.136700841689152
"cg13973180",0.0288024195016048
"cg15108890",-0.0099088012540268
"cg16936953",0.0059229614646157
"cg17996892",-0.102551647865546
"cg18064468",0.00758880210200031
"cg18911972",0.0729406518243121
"cg19713980",0.0454587738480716
"cg20935841",-0.313564272057433
"cg21006837",0.0762952985211489
"cg22194188",-0.0983227309849143
"cg22697517",-0.488511810738711
"cg23016243",0.0813118662232159
"cg23526824",0.0847230169377258
"cg24402667",0.0798879709342621
"cg25032983",0.0841455066959059
"cg26509269",-0.0665448181713851
"cg27323792",0.000440065249513287
"cg03614916",0.144379796353988
"cg06080874",0.0287303233639679
"cg06643882",-0.0982716321087895
"cg07490808",-0.151634288389533
"cg12907477",-0.0110323100215021
"cg18204321",0.00126974848377313
"cg21501358",0.0258701204977255
"cg24258439",0.0416449240600566
"cg25543173",0.0653141208637015
"cg01422017",0.0561470694070962
"cg01594262",0.160204156853846
"cg01865721",-0.0483968996977848
"cg02436098",0.118717035925506
"cg02633817",0.0140698865859227
"cg06280512",-0.00453646794535154
"cg06914817",0.180241799122727
"cg10230673",0.163979560725614
"cg11244091",0.00803911694802874
"cg11335411",-0.0780197406574178
"cg12442369",-0.00831655927319807
"cg13950558",-0.0717957067562585
"cg14757492",-0.000157670981055611
"cg15670863",-0.0171321069752982
"cg18092095",0.0220021274432747
"cg18581405",-0.0254132197434112
"cg20559657",-0.111476241544705
"cg21050637",0.0276181122649049
"cg24926276",-0.0792933584897716
"cg25801292",-0.0427956638410578
"cg26373179",0.0312776358294039
"cg26651782",0.052738432994746
"cg27181295",-0.0272210088173525
"cg01086110",-0.234282953966835
"cg03526160",-0.274951553554833
"cg05658173",-0.0392627866303384
"cg06041278",-0.072384817378689
"cg08964435",0.0607420903471729
"cg09868035",0.0670235358415365
"cg11521797",-0.00600563888115595
"cg12272160",0.00469911544104775
"cg14353508",-0.0149786721795287
"cg17993657",-0.101816184185884
"cg18685835",0.153013575114207
"cg18813881",0.0745178780210393
"cg19222525",0.17157712106098
"cg19331215",0.0198047841586783
"cg19391247",-0.0646928748494446
"cg19655510",0.0298079234283166
"cg20239391",-0.043711724346194
"cg20430841",-0.0536399242200022
"cg21907993",0.0291671668990138
"cg22021786",0.00746420680161261
"cg23581541",0.166266517823606
"cg24564503",0.106574662797522
"cg26396492",0.0914320497934336
"cg26827893",-0.208815629106308
"cg11056129",-0.0442012528690481
"cg13910377",-0.107615303748484
"cg15408497",-0.0559990750942438
"cg18562714",0.00944304005184334
"cg00850821",-0.0828046265902747
"cg03097190",-0.0521407190571612
"cg08548559",0.000500646340768114
"cg11801110",0.0160964515937804
"cg14332918",-0.0102409425957787
"cg19853703",-0.362483110688733
"cg22847608",-0.0127235846821007
"cg23573129",0.0808236736242135
"cg27528247",0.0189805444149174
"cg27601574",-0.0624411645682683
"cg27648216",-0.104091892781375
